customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
13091,40.0,Male,North,Graduate,Salaried,583610.7248210125,176330.11447300465,Business,621.3628548832161,0,136,0.28738895930558944,2023-01-27,0
13092,49.0,Male,North,Graduate,Salaried,752375.7030597415,266022.8826329154,Other,510.9181896276323,3,50,0.17573631234853757,2018-01-27,1
13093,24.0,Male,West,Graduate,Salaried,636794.5621216443,394655.6178501106,Home,720.0890202879544,2,156,0.615427349396347,2021-01-11,1
13094,27.0,Female,East,Secondary,Salaried,178685.80557955254,254219.50772869738,Home,652.389279540942,0,199,0.2745751419108392,2018-06-08,1
13095,48.0,Male,East,Secondary,Salaried,312538.26069111767,428813.33090893633,Home,718.6705781487386,2,145,0.4839440332279711,2023-04-07,1
13096,48.0,Male,East,Post-Graduate,Self-Employed,889278.287105138,327482.7687612707,Home,675.8828831676881,4,167,0.7881945074099491,2022-02-09,1
13097,24.0,Female,East,Primary,Salaried,365763.57117186324,347599.74903920107,Business,549.4571793099933,5,116,0.7598176330614711,2023-02-12,1
13098,42.0,Female,South,Primary,Salaried,812985.5053875394,291134.6176687681,Other,557.47212340789,5,173,0.21699512913242183,2019-10-29,1
13099,32.0,Male,West,Graduate,Salaried,631561.0312306175,492886.72766769264,Business,781.3719625135419,4,187,0.17098503255450626,2021-04-09,1
13100,23.0,Male,North,Graduate,Salaried,,194859.88524286632,Home,705.9721543238142,2,91,0.6314010116837674,2020-08-13,0
13101,42.0,Female,West,Graduate,Salaried,787411.2558329741,203354.48321217924,Other,611.9847613031832,4,139,0.2682441500851951,2022-06-20,1
13102,64.0,Female,East,Secondary,Self-Employed,480581.41363817186,252267.8466508874,Business,706.0384081607184,1,14,0.7251618890292185,2023-01-12,0
13103,22.0,Female,North,Post-Graduate,Unemployed,637890.5556286075,375354.71536006534,Other,562.8604802403246,2,183,0.447590882292095,2022-11-12,1
13104,44.0,Female,South,Graduate,Self-Employed,547536.387422327,395579.40097672906,Business,758.5692622902752,3,86,0.22361585161246378,2020-03-15,1
13105,54.0,Male,West,Graduate,Salaried,100000.0,215956.42845198268,Other,514.2484025075807,1,49,0.8793729708578034,2019-09-25,1
13106,47.0,Male,North,Primary,Unemployed,768438.3871115389,434528.5746357462,Business,669.6776270267,1,194,0.14449135905498256,2018-07-14,0
13107,61.0,Male,North,Secondary,Salaried,791795.3504497162,152948.7144134685,Home,636.3454448093596,2,20,0.1994354277104045,2021-06-08,0
13108,21.0,Male,East,Secondary,Salaried,476482.53950101906,406930.19272910757,Home,651.3009107209873,3,127,0.7496295807809854,2019-10-08,1
13109,28.0,Female,East,Primary,Salaried,760590.0414243144,353650.90243289305,Home,715.1150233401138,0,175,0.46214818281998793,2022-05-14,0
13110,43.0,Male,West,Primary,Self-Employed,382061.75357951503,302609.6452002135,Business,,4,26,0.850441389850975,2021-02-28,1
13111,58.0,Male,South,Secondary,Salaried,387159.68166467483,370968.58145979577,Other,608.7850159698455,1,84,0.19039114163921209,2020-10-15,1
13112,26.0,Other,North,Graduate,Self-Employed,659902.9311615679,282141.9660904145,Other,450.85765110171513,3,130,0.2255869783078472,2019-05-15,1
13113,42.0,Male,East,Graduate,Self-Employed,425964.1374344346,338284.80584163056,Car,478.3223019331134,2,35,0.10145956411011144,2019-04-06,1
13114,45.0,Male,West,Graduate,Salaried,567705.4038825583,660911.0254813798,Education,611.7965595913406,1,48,0.27369259240772514,2020-06-25,1
13115,,Male,East,Primary,Self-Employed,365246.77504373796,434148.4915078735,Home,653.4274559918886,1,107,0.6258084456905733,2018-01-27,1
13116,37.0,Female,West,Secondary,Salaried,278854.9797652095,218675.93514557066,Home,687.531844628473,2,162,0.6786643539602453,2018-09-02,1
13117,32.0,Female,East,Primary,Salaried,651927.5906838939,254211.76710016915,Home,,2,97,0.4439515978439589,2018-05-10,0
13118,26.0,Male,South,Secondary,Salaried,654261.2126965887,481230.8371726561,Car,739.0513045154761,3,125,0.30588658937483093,2021-09-05,1
13119,46.0,Female,North,Secondary,Self-Employed,604801.354788341,240779.3302839099,Car,830.1615506792315,1,167,0.673063806787721,2021-06-09,0
13120,47.0,Female,East,Secondary,Salaried,,555116.1006747261,Car,659.6225557777896,5,183,0.2380877960982627,2021-04-10,1
13121,28.0,Female,North,Post-Graduate,Self-Employed,424102.022064802,414805.7493120397,Home,686.0867194890067,1,50,0.713668721508576,2022-05-31,1
13122,,Female,West,Graduate,Unemployed,329704.1200272846,96596.12933372229,Other,573.4783382339842,2,113,0.7292717439649749,2019-07-21,1
13123,62.0,Female,South,Graduate,Unemployed,319900.4133124046,430250.0168614555,Home,655.4874448672751,7,187,0.4528593325340474,2021-06-16,1
13124,21.0,Female,North,Post-Graduate,Salaried,449031.03987846547,50000.0,Car,670.6874244053843,4,117,0.25488599665628875,2022-07-15,1
13125,49.0,Male,East,Graduate,Salaried,855320.5983277966,247740.45662348697,Car,665.398795927048,3,181,0.6038991169388015,2023-05-14,0
13126,55.0,Male,North,Graduate,Salaried,657750.4020929015,428278.6783997314,Education,574.9310400944165,1,19,0.7827635490693454,2021-09-17,1
13127,60.0,Male,North,Graduate,Self-Employed,690062.6141029752,50000.0,Business,666.4936161185288,0,82,0.5236058517699903,2021-12-01,0
13128,34.0,Female,West,Graduate,Unemployed,286072.51005106705,604422.5275924115,Education,659.1728005105964,1,139,0.4688543500909488,2022-09-24,1
13129,55.0,Female,South,Graduate,Self-Employed,646428.7636243742,445264.15883342817,Education,681.6788985605629,2,129,0.8833791125671951,2023-05-31,1
13130,40.0,Female,South,Primary,Salaried,684266.835188145,153169.6353494165,Home,609.945104972654,1,158,0.5299404487498697,2019-06-06,0
13131,,Male,North,Graduate,Salaried,996466.0166026121,528001.8511175094,Business,,2,127,0.127373132106165,2020-10-09,0
13132,58.0,Female,North,Post-Graduate,,595304.4391434721,50000.0,Business,850.0,3,34,0.5016399943808724,2018-10-18,0
13133,28.0,Female,West,Graduate,Salaried,501552.80995061545,148863.01271072752,Home,655.4526365767368,1,31,0.4562170989078108,2019-10-08,0
13134,63.0,Female,North,Primary,Salaried,408401.30532335886,87732.83857187515,Other,757.0975479351646,2,20,0.33368320041717037,2022-06-13,0
13135,40.0,Female,West,Secondary,Self-Employed,614936.0952487704,50000.0,Home,792.5471337865258,3,181,0.3538827604629282,2020-09-17,0
13136,53.0,Female,South,Graduate,Salaried,551275.0348884247,250025.13220512355,Other,504.74712970402203,0,14,0.8446603168182641,2020-02-06,1
13137,46.0,Female,South,Post-Graduate,Salaried,880613.3933629412,328672.6124372027,Other,630.0650048769459,1,15,0.20687755053840792,2018-07-01,0
13138,59.0,Female,West,Secondary,Salaried,,324193.9439420292,Business,634.6004178996344,0,25,0.7112297132419751,2020-01-04,0
13139,41.0,Female,North,Graduate,Salaried,351230.7253502789,319556.7526552631,Home,850.0,6,55,0.8219357789640983,2021-11-04,1
13140,62.0,Male,South,Post-Graduate,Self-Employed,594451.9932224379,307887.05301035976,Home,838.298713291321,1,161,0.30758737041903117,2022-10-09,0
13141,63.0,Male,East,Primary,Salaried,1211869.9991775136,122782.03191636043,Business,,2,23,0.1534516915803378,2020-10-02,1
13142,,Female,West,Graduate,Self-Employed,,224627.23635975955,Education,549.4212921045373,3,33,0.3457169578462469,2020-04-14,1
13143,,Male,South,Secondary,Salaried,553308.9615131381,50000.0,Home,772.541594661859,0,118,0.44630504974380847,2018-03-23,0
13144,44.0,Other,South,Graduate,Salaried,788124.7664646644,461933.61621597235,Car,597.758050618432,3,85,0.8611394226256729,2019-09-24,1
13145,57.0,Male,South,Graduate,Salaried,,314191.48575038416,Car,714.8483156137332,2,160,0.44411263208854146,2023-01-22,0
13146,61.0,Female,East,Graduate,Salaried,519495.2087707037,310248.4025375314,Home,628.105701458857,2,176,0.17364548046593092,2021-09-22,0
13147,37.0,Male,East,Graduate,Self-Employed,482599.2771826439,416911.2552949494,Other,542.8821254129219,2,15,0.21751094098572576,2018-03-01,1
13148,44.0,Male,East,Secondary,Self-Employed,334030.93687121157,427645.69768976164,Business,780.4471584494619,1,30,0.38218624665997536,2020-02-21,1
13149,41.0,Female,North,Post-Graduate,Salaried,557737.2921435735,245823.14639433174,Other,577.2979531676276,0,121,0.24735026057574655,2022-09-06,1
13150,59.0,Male,West,Graduate,Salaried,856506.1008622482,282468.1538879638,Car,637.0345634865388,4,55,0.14845378847894333,2020-02-23,1
13151,61.0,Male,North,Graduate,Self-Employed,282042.2367410395,534920.2890025128,Car,536.5429523457638,2,114,0.2402078891361361,2021-10-26,1
13152,59.0,Male,East,Secondary,,666674.4199709785,212206.59465241086,Business,538.9363441995372,4,178,0.18439263026030456,2021-07-30,1
13153,33.0,Female,West,Primary,,869749.1391755843,533583.6125393821,Car,655.9143263096006,3,196,0.26215863512010795,2022-11-06,1
13154,31.0,Male,North,Secondary,Salaried,594836.6517322256,247450.6552363024,Education,554.8555499748431,5,121,0.8971634501255145,2019-02-25,1
13155,39.0,Female,North,Post-Graduate,Self-Employed,,50000.0,Car,800.7517325849087,2,179,0.4563268464994654,2020-09-19,0
13156,31.0,Female,North,Primary,,768583.7802692153,313427.99616856826,Other,718.8989176049315,3,196,0.6268795731962304,2020-12-20,0
13157,33.0,Female,East,Post-Graduate,Salaried,374930.2046922976,246291.75446461653,Other,729.3483689714426,3,172,0.23222553173910054,2023-03-25,1
13158,21.0,Female,South,Graduate,Self-Employed,705474.8847285259,97760.16200848643,Education,620.7084282569783,4,50,0.7794333624846125,2021-11-28,1
13159,60.0,Female,West,Graduate,Unemployed,558365.7087155305,287848.2951826062,Other,623.4679213979749,1,76,0.3135249039937478,2020-03-03,0
13160,64.0,Male,East,Graduate,Salaried,615660.6008014358,227174.49244104873,Other,694.3688168526699,4,92,0.8859924089267556,2021-04-16,1
13161,39.0,Female,West,Graduate,Salaried,1019133.1805667852,581079.2323156127,Other,379.58736395317817,2,92,0.7693662635405092,2019-07-24,1
13162,,Male,East,Graduate,Salaried,889046.7610575596,445273.3501183522,Home,,1,74,0.8606971560913722,2019-08-13,0
13163,28.0,Female,North,Secondary,Salaried,970383.7492820981,155806.08795785977,Education,467.95447855469087,2,95,0.6346416223570599,2019-02-25,1
13164,28.0,Male,North,Graduate,Salaried,395510.8143625321,188961.09590695042,Education,672.731794733386,2,156,0.6264734311409563,2018-05-13,0
13165,32.0,Female,South,Graduate,Salaried,344563.955219868,450087.1302097704,Car,534.33808179135,4,88,0.7728777051029119,2020-04-01,1
13166,,Male,South,Graduate,Unemployed,716685.7252114192,481877.5062115174,Education,637.9069499746764,3,156,0.6722898072360391,2023-01-03,1
13167,,Male,West,Graduate,Self-Employed,681005.8121029036,250032.98976265738,Business,561.264677420598,3,34,0.5849509934839235,2021-09-15,1
13168,,Female,South,Primary,,105885.04546279297,227862.98895411746,Education,792.7498378367549,0,176,0.38661506420114333,2020-10-30,1
13169,48.0,Female,South,Primary,Self-Employed,684408.066497692,280926.34094532096,Business,850.0,2,103,0.278293490525933,2021-07-12,0
13170,25.0,Male,West,Graduate,Salaried,1111828.1157474655,343497.71376629604,Other,741.6900515624819,1,129,0.7257955833725312,2023-02-13,0
13171,28.0,Female,East,Secondary,Salaried,1074263.33581745,408846.3936213,Business,747.2958418041602,0,170,0.4088399077580277,2021-08-05,0
13172,45.0,Female,South,Graduate,Unemployed,425075.5484212843,416608.7973520729,Home,645.7385672002564,2,177,0.148963914268166,2021-12-02,1
13173,47.0,Other,East,Secondary,Unemployed,777757.4302226666,141655.47766278707,Other,587.1877153779212,2,21,0.4836976615687355,2020-12-29,1
13174,43.0,Female,North,Primary,Salaried,377742.5722693652,246043.69530319603,Business,457.28196189846335,1,101,0.6260093332916361,2022-03-11,1
13175,50.0,Male,South,Primary,Salaried,576025.2307103993,50000.0,Other,668.1903941631178,3,167,0.11843077323391774,2020-12-16,0
13176,43.0,Male,North,Graduate,Salaried,394941.8815014495,296470.1758403475,Home,,1,79,0.6640968608146071,2019-06-22,1
13177,40.0,Female,North,Graduate,Salaried,307746.0628605246,91822.37222546624,Other,672.4352925532361,2,179,0.2797464141605901,2019-11-10,0
13178,38.0,Female,East,Graduate,Self-Employed,820822.8676820626,190228.6081291978,Other,578.9181512969767,2,151,0.2778857939903865,2018-06-21,1
13179,38.0,Male,West,Post-Graduate,Salaried,671623.4867027513,465606.55427750887,Education,500.8593586579658,0,14,0.5503052066657648,2018-11-16,1
13180,22.0,Male,South,Primary,Salaried,711027.8476561462,358505.942900953,Car,534.1132625610792,2,173,0.3698353673388758,2022-02-27,1
13181,24.0,Female,East,Secondary,Salaried,758258.5725763962,352361.5037731827,Business,803.1663059613743,2,196,0.46046699003688707,2019-03-08,0
13182,50.0,Male,West,Graduate,Salaried,649312.8235201037,300345.70096850913,Car,843.5338083046151,4,194,0.5104340393177614,2021-05-03,1
13183,,Male,North,Graduate,Self-Employed,,510567.32953420456,Home,492.8319774591432,1,69,0.8368185371187759,2020-12-07,1
13184,56.0,Male,South,Secondary,Self-Employed,652597.8066035212,205824.76882325282,Home,582.9600529562151,2,87,0.26392045449230905,2022-04-25,1
13185,38.0,Male,North,Post-Graduate,Salaried,545532.81545997,324541.4551846005,Other,475.3623912605934,1,186,0.4714457018044901,2018-06-23,1
13186,57.0,Male,North,Post-Graduate,Salaried,552149.2296643467,316528.5262788144,Car,656.1253269137468,0,122,0.7287896568911238,2018-12-18,0
13187,39.0,Female,South,Primary,Salaried,364088.82770732825,247719.08999792475,Business,658.7203618950939,1,61,0.26413376845175585,2020-09-12,1
13188,48.0,Male,West,Primary,Salaried,223448.70369761327,620745.5409319196,Business,638.4169043211788,2,146,0.16590535035792336,2022-11-30,1
13189,60.0,Male,West,Graduate,Salaried,458191.15676678217,116861.0263352572,Other,599.628681014628,0,153,0.11421160456764552,2023-06-19,1
13190,40.0,Male,South,Secondary,Salaried,736339.879110449,50000.0,Business,674.5173599771717,2,44,0.18298639893838564,2019-02-02,0
13191,53.0,Male,South,Primary,,582649.1764268905,316198.8820741924,Education,715.1234607587277,0,83,0.31967243099271125,2020-02-04,0
13192,32.0,Male,East,Graduate,Salaried,1045792.8460525901,209544.51053832503,Car,719.3810094886243,3,122,0.42740515615921837,2019-12-24,0
13193,35.0,Female,East,Secondary,Self-Employed,583619.0174669847,50000.0,Home,772.0007762164958,2,25,0.5750191280300856,2018-09-17,0
13194,61.0,Female,North,Secondary,,648728.0931668956,356379.01873606455,Business,,3,170,0.26007240847746715,2022-11-26,0
13195,59.0,Male,South,Primary,Self-Employed,604155.1686015149,336267.5179341134,Business,591.4685015109013,3,60,0.3157565811529296,2019-10-14,1
13196,22.0,Male,West,Graduate,Salaried,334338.2348759834,468342.9770212731,Business,745.2798320407048,1,70,0.6592643516796481,2020-09-21,1
13197,49.0,Male,North,Graduate,Self-Employed,594634.7688982479,216596.5412764171,Other,593.7923053061747,3,88,0.8272063546904176,2022-03-15,1
13198,61.0,Female,North,Secondary,,332914.25086090283,50000.0,Home,628.6431084140695,1,68,0.2084117981927773,2019-01-09,0
13199,30.0,Female,North,Secondary,Self-Employed,582877.947220756,159251.1908616198,Car,595.2382272561326,2,136,0.4780120972932519,2022-11-22,1
13200,,Male,North,Graduate,Salaried,160016.15580363566,50000.0,Business,819.8083568251802,0,112,0.3363343123284037,2023-04-27,0
13201,,Female,West,Post-Graduate,Unemployed,582634.2624236905,524513.3943623537,Education,708.4881370756324,4,13,0.522376204390448,2021-06-17,1
13202,33.0,Male,North,Post-Graduate,Self-Employed,637011.9673025277,450870.23673314595,Other,536.5482724658773,3,139,0.19530490762748337,2019-10-05,1
13203,30.0,Female,South,Secondary,Salaried,655029.7988748573,492500.159910704,Car,649.8649092410658,4,80,0.31683126024864516,2020-10-23,1
13204,,Female,East,Graduate,Salaried,241364.8827548952,399969.2561378101,Business,690.5253248809418,2,195,0.667089413276007,2019-09-29,1
13205,38.0,Female,West,Graduate,Self-Employed,,89936.58537473489,Car,537.7019533276746,0,111,0.7554479670627363,2022-11-02,1
13206,29.0,Female,South,Graduate,Unemployed,764754.529599924,239395.5033347705,Other,685.4305975927081,5,71,0.5973163559942981,2018-10-25,1
13207,59.0,Male,South,Graduate,Self-Employed,360458.2522498593,418874.5637219123,Education,634.9100355895249,1,107,0.85556717894547,2021-06-26,1
13208,48.0,Female,South,Primary,Self-Employed,846341.0438146549,50000.0,Business,527.4828459211906,3,34,0.6223204128236953,2019-04-09,1
13209,23.0,Female,East,Graduate,,647173.4720527221,366114.48839165707,Education,515.309432785837,1,80,0.6972744722171373,2020-08-30,1
13210,40.0,Female,East,Primary,,584945.703528443,416746.2343323813,Other,786.8839709393003,2,34,0.3859417648643051,2021-03-16,1
13211,26.0,Male,East,Primary,Salaried,741965.5565060084,639484.1292941028,Education,566.1218145536109,2,132,0.2358946197651478,2018-06-05,1
13212,47.0,Male,South,Graduate,Salaried,1005364.3982135061,443330.40386421,Other,750.802089665163,4,75,0.626301847521256,2021-08-10,1
13213,22.0,Female,East,Post-Graduate,Self-Employed,564802.7777864557,371261.10885197064,Education,,2,35,0.8352694922179547,2018-04-27,1
13214,49.0,Female,North,Secondary,Salaried,,304270.16104744136,Car,587.6625712368439,3,111,0.8855207996253601,2022-03-08,1
13215,58.0,Female,East,Graduate,Salaried,1120160.15311657,381486.88658613106,Car,699.896852345216,1,115,0.4600376706775078,2022-07-31,0
13216,23.0,Female,West,Secondary,Salaried,556772.0528754964,391572.6795860804,Other,682.818112635446,1,192,0.5317654735685146,2022-09-16,1
13217,36.0,Female,South,Post-Graduate,Self-Employed,691663.3006830222,50000.0,Car,740.6653138577367,3,140,0.3489720440876952,2018-04-20,0
13218,50.0,Female,South,Graduate,Salaried,556664.6686881752,332015.5324250804,Education,,3,183,0.6380118328572841,2020-07-01,0
13219,60.0,Female,North,Secondary,Salaried,198235.62846457394,50000.0,Education,616.8079459073525,3,166,0.7121766251413841,2022-07-29,0
13220,22.0,Female,East,Secondary,Salaried,523119.0533944465,50000.0,Business,782.3713932430414,3,195,0.13295723284408192,2022-01-19,0
